"","Id","Age","Job","Marital","Education","Default","Balance","HHInsurance","CarLoan","Communication","LastContactDay","LastContactMonth","NoOfContacts","DaysPassed","PrevAttempts","Outcome","CallDuration","CallHour","AgeBucket","BalanceBucket"
"2029",2029,30,"management","single","tertiary","0",2,"1","1","cellular",25,"jul",8,-1,0,"unknown",1031,"9","(25.7,33.4]","BelowAverage"
"2030",2030,79,"retired","married","primary","0",3025,"0","0","cellular",11,"dec",3,126,3,"other",166,"9","(71.9,79.6]","AboveAverage"
"2031",2031,21,"student","single","secondary","0",123,"0","0","telephone",12,"feb",5,93,2,"success",379,"15","(17.9,25.7]","BelowAverage"
"2032",2032,50,"admin.","divorced","secondary","0",175,"0","0","cellular",22,"jul",3,-1,0,"unknown",112,"13","(48.8,56.5]","BelowAverage"
"2034",2034,33,"admin.","married","secondary","1",-675,"1","0","unknown",28,"may",2,-1,0,"unknown",245,"15","(25.7,33.4]","Negative"
"2035",2035,81,"retired","married","primary","0",5220,"0","0","telephone",13,"nov",1,94,2,"other",135,"12","(79.6,87.3]","AboveAverage"
"2036",2036,30,"unemployed","single","tertiary","0",302,"0","0","cellular",11,"feb",3,-1,0,"unknown",528,"9","(25.7,33.4]","BelowAverage"
"2037",2037,29,"self-employed","single","secondary","0",0,"0","0","cellular",28,"jan",2,-1,0,"unknown",132,"14","(25.7,33.4]","Negative"
"2038",2038,39,"services","married","secondary","0",2758,"0","0","cellular",4,"feb",3,-1,0,"unknown",658,"13","(33.4,41.1]","AboveAverage"
"2039",2039,80,"retired","married","primary","0",155,"0","0","telephone",9,"dec",2,-1,0,"unknown",343,"16","(79.6,87.3]","BelowAverage"
"2040",2040,46,"management","divorced","tertiary","0",507,"1","0","cellular",1,"apr",1,-1,0,"unknown",1196,"16","(41.1,48.8]","BelowAverage"
"2041",2041,61,"admin.","married","secondary","0",4608,"0","0","cellular",12,"mar",1,-1,0,"unknown",212,"15","(56.5,64.2]","AboveAverage"
"2042",2042,40,"services","married","secondary","0",0,"1","0","cellular",5,"may",1,334,2,"failure",184,"10","(33.4,41.1]","Negative"
"2043",2043,39,"admin.","married","secondary","0",46,"0","0","unknown",3,"jun",2,-1,0,"unknown",187,"15","(33.4,41.1]","BelowAverage"
"2044",2044,62,"management","married","tertiary","0",997,"0","0","cellular",22,"apr",1,304,2,"success",554,"14","(56.5,64.2]","BelowAverage"
"2045",2045,37,"admin.","single","secondary","0",245,"1","1","unknown",7,"may",2,-1,0,"unknown",732,"15","(33.4,41.1]","BelowAverage"
"2046",2046,54,"entrepreneur","married","secondary","0",0,"0","1","cellular",15,"jul",4,-1,0,"unknown",209,"13","(48.8,56.5]","Negative"
"2047",2047,70,"retired","married","primary","0",3782,"0","0","cellular",16,"mar",1,-1,0,"unknown",618,"11","(64.2,71.9]","AboveAverage"
"2048",2048,34,"self-employed","single","tertiary","0",462,"0","0","cellular",21,"aug",3,-1,0,"unknown",1877,"13","(33.4,41.1]","BelowAverage"
"2049",2049,41,"technician","married","secondary","0",640,"0","0","cellular",28,"jul",6,-1,0,"unknown",169,"17","(33.4,41.1]","BelowAverage"
"2050",2050,39,"entrepreneur","married","tertiary","0",83,"1","0","cellular",11,"jul",2,-1,0,"unknown",193,"11","(33.4,41.1]","BelowAverage"
"2051",2051,46,"blue-collar","married","primary","0",174,"1","1","unknown",8,"may",3,-1,0,"unknown",108,"15","(41.1,48.8]","BelowAverage"
"2052",2052,59,"unemployed","married","primary","0",0,"0","0","cellular",30,"jan",2,-1,0,"unknown",3025,"15","(56.5,64.2]","Negative"
"2053",2053,43,"management","married","tertiary","0",13044,"0","0","cellular",19,"nov",1,93,4,"failure",215,"14","(41.1,48.8]","AboveAverage"
"2054",2054,47,"management","married","tertiary","0",2306,"0","0","telephone",6,"aug",4,-1,0,"unknown",239,"14","(41.1,48.8]","AboveAverage"
"2055",2055,51,"technician","single","secondary","0",-463,"1","0","cellular",5,"may",1,343,3,"failure",496,"12","(48.8,56.5]","Negative"
"2056",2056,57,"technician","divorced","secondary","0",3043,"0","0","cellular",14,"aug",2,-1,0,"unknown",707,"10","(56.5,64.2]","AboveAverage"
"2057",2057,33,"blue-collar","married","secondary","0",139,"1","1","cellular",18,"may",2,291,5,"failure",732,"9","(25.7,33.4]","BelowAverage"
"2058",2058,40,"management","married","tertiary","0",9221,"0","0","cellular",4,"aug",1,-1,0,"unknown",252,"11","(33.4,41.1]","AboveAverage"
"2059",2059,37,"management","married","tertiary","0",2283,"0","0","cellular",6,"aug",2,92,4,"success",303,"12","(33.4,41.1]","AboveAverage"
"2060",2060,55,"management","married","tertiary","0",2366,"1","1","cellular",30,"jul",4,-1,0,"unknown",94,"12","(48.8,56.5]","AboveAverage"
"2061",2061,77,"retired","married","tertiary","0",7802,"0","0","telephone",4,"may",1,92,2,"success",421,"11","(71.9,79.6]","AboveAverage"
"2062",2062,56,"services","married","secondary","0",5486,"1","0","cellular",30,"jul",3,-1,0,"unknown",251,"17","(48.8,56.5]","AboveAverage"
"2063",2063,51,"admin.","single","secondary","0",1994,"0","0","unknown",18,"jun",2,-1,0,"unknown",771,"9","(48.8,56.5]","AboveAverage"
"2064",2064,56,"blue-collar","married","secondary","0",249,"1","0","unknown",29,"may",2,-1,0,"unknown",791,"9","(48.8,56.5]","BelowAverage"
"2065",2065,36,"entrepreneur","divorced","tertiary","0",776,"0","1","cellular",7,"jul",3,-1,0,"unknown",722,"16","(33.4,41.1]","BelowAverage"
"2066",2066,40,"management","married","tertiary","0",185,"0","0","cellular",21,"aug",2,-1,0,"unknown",310,"11","(33.4,41.1]","BelowAverage"
"2067",2067,39,"technician","married","secondary","0",2983,"0","0","cellular",3,"dec",1,-1,0,"unknown",472,"13","(33.4,41.1]","AboveAverage"
"2068",2068,34,"blue-collar","married","primary","0",1309,"1","0","cellular",12,"may",2,364,1,"failure",456,"10","(33.4,41.1]","BelowAverage"
"2069",2069,38,"management","married","tertiary","0",4293,"1","0","cellular",6,"may",2,250,2,"failure",92,"17","(33.4,41.1]","AboveAverage"
"2070",2070,34,"management","single","tertiary","0",-322,"0","0","unknown",9,"may",1,-1,0,"unknown",198,"16","(33.4,41.1]","Negative"
"2071",2071,43,"technician","married","tertiary","0",2643,"0","0","cellular",12,"aug",3,100,5,"success",188,"12","(41.1,48.8]","AboveAverage"
"2072",2072,57,"management","married","tertiary","0",1357,"1","1","cellular",18,"nov",2,-1,0,"unknown",97,"17","(56.5,64.2]","BelowAverage"
"2073",2073,58,"management","married","tertiary","0",230,"1","0","telephone",30,"jul",10,-1,0,"unknown",339,"17","(56.5,64.2]","BelowAverage"
"2074",2074,51,"management","divorced","tertiary","0",0,"0","0","cellular",13,"aug",2,-1,0,"unknown",60,"14","(48.8,56.5]","Negative"
"2075",2075,30,"management","single","tertiary","0",2907,"1","0","cellular",30,"dec",2,218,1,"failure",146,"10","(25.7,33.4]","AboveAverage"
"2076",2076,47,"housemaid","married","primary","0",275,"1","0","cellular",14,"may",3,-1,0,"unknown",261,"14","(41.1,48.8]","BelowAverage"
"2077",2077,52,"management","divorced","tertiary","0",96,"0","0","cellular",19,"aug",1,-1,0,"unknown",134,"10","(48.8,56.5]","BelowAverage"
"2078",2078,44,"technician","divorced","secondary","0",1262,"1","0","unknown",26,"may",11,-1,0,"unknown",788,"9","(41.1,48.8]","BelowAverage"
"2079",2079,23,"blue-collar","married","primary","0",1158,"1","0","cellular",16,"apr",1,-1,0,"unknown",743,"12","(17.9,25.7]","BelowAverage"
"2080",2080,28,"technician","married","secondary","0",1086,"1","0","cellular",20,"apr",3,-1,0,"unknown",1112,"10","(25.7,33.4]","BelowAverage"
"2081",2081,30,"management","married","tertiary","0",69,"1","0","unknown",6,"jul",1,-1,0,"unknown",42,"16","(25.7,33.4]","BelowAverage"
"2082",2082,64,"retired","married","secondary","0",4083,"0","0","cellular",18,"aug",1,-1,0,"unknown",117,"17","(56.5,64.2]","AboveAverage"
"2083",2083,32,"management","single","tertiary","0",2,"1","0","cellular",11,"sep",2,-1,0,"unknown",100,"9","(25.7,33.4]","BelowAverage"
"2084",2084,42,"blue-collar","married","primary","0",329,"1","0","unknown",14,"may",4,-1,0,"unknown",22,"16","(41.1,48.8]","BelowAverage"
"2085",2085,42,"entrepreneur","married","secondary","0",707,"0","0","cellular",1,"jun",1,348,1,"success",233,"17","(41.1,48.8]","BelowAverage"
"2086",2086,44,"unemployed","married","secondary","0",1543,"0","0","cellular",19,"nov",2,-1,0,"unknown",363,"17","(41.1,48.8]","AboveAverage"
"2087",2087,36,"blue-collar","single","secondary","0",111,"1","0","cellular",6,"may",3,-1,0,"unknown",174,"15","(33.4,41.1]","BelowAverage"
"2088",2088,31,"technician","married","secondary","0",1032,"1","0","unknown",26,"may",6,-1,0,"unknown",70,"10","(25.7,33.4]","BelowAverage"
"2089",2089,42,"management","divorced","tertiary","0",497,"0","0","unknown",15,"may",22,-1,0,"unknown",84,"15","(41.1,48.8]","BelowAverage"
"2090",2090,30,"technician","single","tertiary","0",635,"0","0","cellular",13,"aug",8,-1,0,"unknown",851,"16","(25.7,33.4]","BelowAverage"
"2091",2091,36,"technician","married","secondary","0",7957,"0","0","cellular",31,"jul",2,-1,0,"unknown",288,"10","(33.4,41.1]","AboveAverage"
"2092",2092,34,"admin.","divorced","secondary","0",67,"1","0","unknown",6,"may",1,-1,0,"unknown",90,"16","(33.4,41.1]","BelowAverage"
"2093",2093,54,"admin.","married","secondary","0",19213,"0","0","cellular",12,"aug",6,-1,0,"unknown",100,"14","(48.8,56.5]","AboveAverage"
"2094",2094,28,"technician","single","tertiary","0",0,"1","0","cellular",12,"aug",1,79,3,"success",150,"15","(25.7,33.4]","Negative"
"2095",2095,56,"technician","divorced","secondary","0",0,"0","0","cellular",26,"aug",8,-1,0,"unknown",471,"11","(48.8,56.5]","Negative"
"2096",2096,61,"admin.","married","unknown","0",4629,"1","0","cellular",27,"jan",1,92,1,"success",181,"9","(56.5,64.2]","AboveAverage"
"2097",2097,41,"management","divorced","tertiary","0",4567,"1","1","cellular",16,"jul",1,-1,0,"unknown",106,"12","(33.4,41.1]","AboveAverage"
"2098",2098,31,"management","single","tertiary","0",825,"1","0","unknown",21,"may",2,-1,0,"unknown",506,"12","(25.7,33.4]","BelowAverage"
"2099",2099,44,"unemployed","married","tertiary","0",17747,"1","0","cellular",5,"feb",7,-1,0,"unknown",8,"12","(41.1,48.8]","AboveAverage"
"2100",2100,47,"management","married","tertiary","0",2351,"0","0","cellular",2,"jun",2,84,1,"success",163,"16","(41.1,48.8]","AboveAverage"
"2101",2101,57,"services","married","secondary","0",530,"1","0","telephone",15,"may",7,360,7,"failure",10,"16","(56.5,64.2]","BelowAverage"
"2102",2102,44,"management","married","tertiary","0",2365,"0","1","cellular",26,"may",3,-1,0,"unknown",159,"17","(41.1,48.8]","AboveAverage"
"2103",2103,24,"management","single","tertiary","0",1506,"0","0","cellular",12,"jun",2,95,4,"success",239,"12","(17.9,25.7]","BelowAverage"
"2104",2104,51,"technician","married","tertiary","0",0,"0","0","cellular",7,"may",2,66,2,"success",662,"16","(48.8,56.5]","Negative"
"2105",2105,37,"admin.","single","secondary","0",22,"1","0","cellular",7,"may",2,289,5,"failure",28,"11","(33.4,41.1]","BelowAverage"
"2106",2106,44,"housemaid","married","primary","0",71,"1","0","cellular",11,"jul",2,-1,0,"unknown",251,"10","(41.1,48.8]","BelowAverage"
"2107",2107,40,"technician","single","tertiary","0",1646,"1","0","cellular",4,"may",2,91,3,"success",392,"13","(33.4,41.1]","AboveAverage"
"2108",2108,37,"management","married","tertiary","0",8564,"1","0","cellular",5,"may",2,347,1,"failure",211,"15","(33.4,41.1]","AboveAverage"
"2109",2109,42,"admin.","divorced","secondary","0",527,"0","1","cellular",22,"oct",1,185,1,"success",181,"15","(41.1,48.8]","BelowAverage"
"2110",2110,58,"unemployed","married","secondary","0",68,"0","0","cellular",26,"may",2,-1,0,"unknown",169,"13","(56.5,64.2]","BelowAverage"
"2111",2111,43,"management","divorced","tertiary","0",481,"1","0","cellular",3,"jun",1,20,1,"other",187,"16","(41.1,48.8]","BelowAverage"
"2112",2112,24,"student","single","secondary","0",382,"0","0","cellular",13,"nov",2,92,3,"failure",256,"11","(17.9,25.7]","BelowAverage"
"2113",2113,41,"services","single","tertiary","0",285,"1","1","unknown",29,"may",1,-1,0,"unknown",135,"15","(33.4,41.1]","BelowAverage"
"2114",2114,34,"blue-collar","married","primary","0",-703,"1","0","cellular",18,"may",2,-1,0,"unknown",160,"14","(33.4,41.1]","Negative"
"2115",2115,82,"retired","married","unknown","0",211,"0","0","telephone",22,"apr",3,-1,0,"unknown",195,"17","(79.6,87.3]","BelowAverage"
"2116",2116,37,"management","married","tertiary","0",0,"1","0","cellular",6,"may",2,169,3,"failure",84,"16","(33.4,41.1]","Negative"
"2117",2117,34,"housemaid","married","secondary","0",0,"1","0","unknown",30,"oct",1,-1,0,"unknown",154,"16","(33.4,41.1]","Negative"
"2118",2118,43,"management","divorced","secondary","0",51,"0","0","cellular",2,"feb",1,-1,0,"unknown",430,"11","(41.1,48.8]","BelowAverage"
"2119",2119,26,"blue-collar","married","secondary","0",246,"1","0","unknown",16,"may",3,-1,0,"unknown",1143,"9","(25.7,33.4]","BelowAverage"
"2120",2120,28,"blue-collar","married","secondary","0",916,"1","0","unknown",28,"may",1,-1,0,"unknown",206,"13","(25.7,33.4]","BelowAverage"
"2121",2121,32,"blue-collar","married","primary","0",415,"1","0","unknown",2,"jun",4,-1,0,"unknown",777,"17","(25.7,33.4]","BelowAverage"
"2122",2122,43,"services","married","secondary","0",2145,"0","0","cellular",25,"aug",2,95,4,"success",291,"9","(41.1,48.8]","AboveAverage"
"2123",2123,24,"student","single","secondary","0",8165,"0","0","cellular",15,"sep",1,-1,0,"unknown",216,"16","(17.9,25.7]","AboveAverage"
"2124",2124,43,"technician","divorced","tertiary","0",123,"0","0","unknown",14,"may",2,-1,0,"unknown",279,"13","(41.1,48.8]","BelowAverage"
"2125",2125,32,"blue-collar","married","primary","0",274,"1","0","unknown",9,"may",3,-1,0,"unknown",21,"11","(25.7,33.4]","BelowAverage"
"2126",2126,56,"services","married","secondary","1",-8,"0","0","cellular",6,"aug",2,-1,0,"unknown",159,"13","(48.8,56.5]","Negative"
"2127",2127,37,"technician","married","secondary","0",410,"1","1","unknown",2,"jun",6,-1,0,"unknown",317,"17","(33.4,41.1]","BelowAverage"
"2128",2128,44,"services","married","secondary","0",2439,"1","0","cellular",30,"jul",2,-1,0,"unknown",133,"10","(41.1,48.8]","AboveAverage"
"2129",2129,27,"management","single","tertiary","0",703,"1","0","unknown",5,"jun",3,-1,0,"unknown",590,"9","(25.7,33.4]","BelowAverage"
"2130",2130,35,"retired","married","primary","0",285,"1","0","cellular",29,"jan",1,-1,0,"unknown",136,"13","(33.4,41.1]","BelowAverage"
"2131",2131,29,"self-employed","single","tertiary","0",121,"1","0","unknown",30,"may",2,-1,0,"unknown",1500,"13","(25.7,33.4]","BelowAverage"
"2132",2132,24,"student","single","secondary","0",125,"0","0","cellular",9,"nov",1,90,1,"failure",263,"9","(17.9,25.7]","BelowAverage"
"2133",2133,36,"services","married","secondary","0",370,"1","1","cellular",18,"jul",6,-1,0,"unknown",728,"17","(33.4,41.1]","BelowAverage"
"2134",2134,31,"housemaid","married","tertiary","0",0,"0","0","unknown",28,"aug",15,-1,0,"unknown",12,"13","(25.7,33.4]","Negative"
"2135",2135,29,"blue-collar","married","primary","0",459,"1","1","cellular",17,"apr",3,318,1,"failure",202,"15","(25.7,33.4]","BelowAverage"
"2136",2136,23,"student","single","secondary","0",1029,"1","0","cellular",18,"may",1,-1,0,"unknown",68,"15","(17.9,25.7]","BelowAverage"
"2137",2137,25,"management","single","tertiary","0",2305,"0","0","cellular",3,"feb",1,-1,0,"unknown",207,"15","(17.9,25.7]","AboveAverage"
"2138",2138,56,"technician","single","secondary","0",1437,"1","0","cellular",20,"nov",8,-1,0,"unknown",367,"15","(48.8,56.5]","BelowAverage"
"2139",2139,45,"technician","married","secondary","0",2128,"0","1","cellular",20,"nov",3,-1,0,"unknown",48,"9","(41.1,48.8]","AboveAverage"
"2140",2140,31,"blue-collar","single","unknown","0",461,"1","0","cellular",7,"may",1,-1,0,"unknown",462,"11","(25.7,33.4]","BelowAverage"
"2141",2141,53,"blue-collar","married","secondary","0",148,"1","0","cellular",7,"may",1,359,1,"failure",66,"9","(48.8,56.5]","BelowAverage"
"2142",2142,27,"services","married","secondary","0",0,"1","0","cellular",17,"jul",5,-1,0,"unknown",991,"14","(25.7,33.4]","Negative"
"2143",2143,56,"self-employed","married","secondary","0",445,"0","0","cellular",7,"aug",2,-1,0,"unknown",59,"10","(48.8,56.5]","BelowAverage"
"2144",2144,38,"technician","married","secondary","0",976,"1","0","cellular",18,"may",8,308,3,"success",32,"10","(33.4,41.1]","BelowAverage"
"2145",2145,57,"admin.","married","secondary","0",567,"1","0","cellular",2,"feb",2,265,3,"other",87,"11","(56.5,64.2]","BelowAverage"
"2146",2146,44,"blue-collar","married","primary","0",0,"1","0","cellular",6,"may",1,-1,0,"unknown",17,"13","(41.1,48.8]","Negative"
"2147",2147,31,"self-employed","single","secondary","0",0,"0","1","telephone",6,"feb",6,-1,0,"unknown",287,"17","(25.7,33.4]","Negative"
"2148",2148,47,"technician","divorced","secondary","0",5735,"0","0","unknown",19,"jun",4,-1,0,"unknown",282,"17","(41.1,48.8]","AboveAverage"
"2149",2149,40,"unemployed","married","secondary","0",1960,"1","0","unknown",2,"jun",6,-1,0,"unknown",605,"12","(33.4,41.1]","AboveAverage"
"2150",2150,43,"technician","divorced","secondary","0",365,"1","0","unknown",4,"jun",2,-1,0,"unknown",406,"16","(41.1,48.8]","BelowAverage"
"2151",2151,60,"blue-collar","married","secondary","0",272,"0","0","cellular",2,"feb",1,-1,0,"unknown",421,"11","(56.5,64.2]","BelowAverage"
"2152",2152,32,"management","married","tertiary","0",913,"1","0","cellular",19,"nov",3,-1,0,"unknown",278,"15","(25.7,33.4]","BelowAverage"
"2153",2153,34,"technician","single","secondary","0",347,"1","0","cellular",6,"feb",2,197,6,"failure",154,"13","(33.4,41.1]","BelowAverage"
"2154",2154,25,"student","married","tertiary","0",10,"1","0","cellular",21,"jul",4,-1,0,"unknown",857,"17","(17.9,25.7]","BelowAverage"
"2155",2155,30,"management","single","tertiary","0",502,"0","0","cellular",11,"oct",3,95,6,"success",463,"17","(25.7,33.4]","BelowAverage"
"2156",2156,31,"blue-collar","married","secondary","0",41,"1","0","unknown",19,"may",1,-1,0,"unknown",265,"10","(25.7,33.4]","BelowAverage"
"2157",2157,39,"blue-collar","married","secondary","0",298,"1","0","unknown",20,"may",1,-1,0,"unknown",216,"14","(33.4,41.1]","BelowAverage"
"2158",2158,37,"admin.","married","secondary","0",641,"1","0","unknown",5,"jun",1,-1,0,"unknown",42,"11","(33.4,41.1]","BelowAverage"
"2159",2159,31,"management","married","tertiary","0",13,"0","0","cellular",28,"aug",5,-1,0,"unknown",110,"12","(25.7,33.4]","BelowAverage"
"2160",2160,43,"housemaid","single","primary","0",800,"1","0","cellular",13,"may",1,-1,0,"unknown",902,"9","(41.1,48.8]","BelowAverage"
"2161",2161,34,"management","single","tertiary","0",0,"1","0","unknown",23,"may",1,-1,0,"unknown",346,"9","(33.4,41.1]","Negative"
"2162",2162,53,"admin.","divorced","secondary","0",-394,"1","0","unknown",15,"may",2,-1,0,"unknown",599,"13","(48.8,56.5]","Negative"
"2163",2163,54,"blue-collar","married","secondary","0",-102,"1","0","cellular",27,"aug",7,-1,0,"unknown",164,"15","(48.8,56.5]","Negative"
