"Id_duplicate","Id","Age","Job","Marital","Education","Default","Balance","HHInsurance","CarLoan","Communication","LastContactDay","LastContactMonth","NoOfContacts","DaysPassed","PrevAttempts","Outcome","CarInsurance","CallDuration","CallHour","AgeBinEW","AgeBinEF","BalanceBin","BalanceBinEF","WithinMonth","WithinMonthEF","PrevAttempsToDaysPassed","PAtDPEF"
"2548",2548,27,"admin.","single","secondary","0",557,"1","0","cellular",13,"may",2,-1,0,"unknown","0",466,"16","(25.7,33.4]","[18,32)","BelowAverage","[  549, 1075)","MidMonth","[12,17)",0,"0.00000"
"2549",2549,59,"technician","married","secondary","0",2528,"0","1","unknown",19,"jun",1,-1,0,"unknown","0",216,"10","(56.5,64.2]","[52,95]","AboveAverage","[ 1075, 2557)","MidMonth","[17,21)",0,"0.00000"
"2550",2550,34,"admin.","divorced","secondary","0",479,"1","0","cellular",12,"may",1,350,5,"failure","1",515,"17","(33.4,41.1]","[32,37)","BelowAverage","[  229,  549)","MidMonth","[12,17)",0.01428571,"[0.00482,8.00000]"
"2551",2551,34,"technician","married","tertiary","0",5060,"1","0","cellular",21,"aug",21,-1,0,"unknown","0",12,"13","(33.4,41.1]","[32,37)","AboveAverage","[ 2557,52587]","LateMonth","[21,27)",0,"0.00000"
"2552",2552,39,"blue-collar","married","primary","0",867,"1","0","unknown",7,"may",1,-1,0,"unknown","0",481,"13","(33.4,41.1]","[37,44)","BelowAverage","[  549, 1075)","EarlyMonth","[ 7,12)",0,"0.00000"
"2553",2553,34,"blue-collar","married","primary","0",147,"1","0","unknown",2,"jun",3,-1,0,"unknown","0",80,"9","(33.4,41.1]","[32,37)","BelowAverage","[   14,  229)","EarlyMonth","[ 1, 7)",0,"0.00000"
"2554",2554,34,"technician","married","secondary","0",51,"1","0","unknown",5,"may",2,-1,0,"unknown","0",19,"13","(33.4,41.1]","[32,37)","BelowAverage","[   14,  229)","EarlyMonth","[ 1, 7)",0,"0.00000"
"2555",2555,32,"management","married","tertiary","0",3154,"0","0","cellular",20,"apr",2,150,2,"failure","0",96,"11","(25.7,33.4]","[32,37)","AboveAverage","[ 2557,52587]","MidMonth","[17,21)",0.01333333,"[0.00482,8.00000]"
"2556",2556,30,"management","single","tertiary","0",3289,"0","0","cellular",2,"jun",1,-1,0,"unknown","0",111,"11","(25.7,33.4]","[18,32)","AboveAverage","[ 2557,52587]","EarlyMonth","[ 1, 7)",0,"0.00000"
"2557",2557,54,"admin.","divorced","secondary","0",1872,"0","0","cellular",13,"feb",5,-1,0,"unknown","1",439,"10","(48.8,56.5]","[52,95]","AboveAverage","[ 1075, 2557)","MidMonth","[12,17)",0,"0.00000"
"2558",2558,36,"technician","single","secondary","1",-487,"1","0","cellular",17,"apr",1,-1,0,"unknown","1",1080,"11","(33.4,41.1]","[32,37)","Negative","[-3058,   14)","MidMonth","[17,21)",0,"0.00000"
"2559",2559,33,"management","single","tertiary","0",224,"0","0","cellular",23,"jun",2,107,2,"success","1",342,"11","(25.7,33.4]","[32,37)","BelowAverage","[   14,  229)","LateMonth","[21,27)",0.01869159,"[0.00482,8.00000]"
"2560",2560,55,"blue-collar","married","primary","0",82,"1","0","unknown",8,"may",2,-1,0,"unknown","0",292,"16","(48.8,56.5]","[52,95]","BelowAverage","[   14,  229)","EarlyMonth","[ 7,12)",0,"0.00000"
"2561",2561,30,"blue-collar","single","secondary","1",447,"0","0","unknown",14,"may",6,-1,0,"unknown","0",103,"12","(25.7,33.4]","[18,32)","BelowAverage","[  229,  549)","MidMonth","[12,17)",0,"0.00000"
"2562",2562,53,"blue-collar","divorced","primary","0",4401,"0","0","telephone",11,"aug",1,-1,0,"unknown","1",254,"14","(48.8,56.5]","[52,95]","AboveAverage","[ 2557,52587]","MidMonth","[ 7,12)",0,"0.00000"
"2563",2563,45,"blue-collar","married","primary","1",-443,"1","1","cellular",20,"apr",1,-1,0,"unknown","1",691,"14","(41.1,48.8]","[44,52)","Negative","[-3058,   14)","MidMonth","[17,21)",0,"0.00000"
"2564",2564,35,"management","married","secondary","0",724,"1","0","cellular",14,"jul",2,415,1,"failure","1",287,"15","(33.4,41.1]","[32,37)","BelowAverage","[  549, 1075)","MidMonth","[12,17)",0.002409639,"[0.00119,0.00482)"
"2565",2565,28,"technician","single","secondary","0",154,"1","0","cellular",18,"feb",2,-1,0,"unknown","1",416,"11","(25.7,33.4]","[18,32)","BelowAverage","[   14,  229)","MidMonth","[17,21)",0,"0.00000"
"2566",2566,59,"retired","married","primary","0",1245,"0","0","unknown",18,"jun",2,-1,0,"unknown","0",205,"12","(56.5,64.2]","[52,95]","BelowAverage","[ 1075, 2557)","MidMonth","[17,21)",0,"0.00000"
"2567",2567,48,"management","married","primary","0",5348,"0","0","unknown",18,"jun",1,-1,0,"unknown","0",105,"15","(41.1,48.8]","[44,52)","AboveAverage","[ 2557,52587]","MidMonth","[17,21)",0,"0.00000"
"2568",2568,46,"management","married","secondary","0",5559,"0","0","unknown",17,"jun",1,-1,0,"unknown","0",483,"14","(41.1,48.8]","[44,52)","AboveAverage","[ 2557,52587]","MidMonth","[17,21)",0,"0.00000"
"2569",2569,41,"services","divorced","secondary","0",0,"0","0","cellular",14,"jul",3,-1,0,"unknown","0",93,"10","(33.4,41.1]","[37,44)","Negative","[-3058,   14)","MidMonth","[12,17)",0,"0.00000"
"2570",2570,48,"admin.","divorced","secondary","0",362,"0","0","cellular",13,"aug",1,-1,0,"unknown","1",529,"11","(41.1,48.8]","[44,52)","BelowAverage","[  229,  549)","MidMonth","[12,17)",0,"0.00000"
"2571",2571,92,"retired","married","unknown","0",775,"0","0","cellular",22,"oct",3,-1,0,"unknown","1",313,"15","(87.3,95.1]","[52,95]","BelowAverage","[  549, 1075)","LateMonth","[21,27)",0,"0.00000"
"2572",2572,60,"management","married","tertiary","0",371,"0","1","cellular",11,"aug",8,-1,0,"unknown","0",102,"11","(56.5,64.2]","[52,95]","BelowAverage","[  229,  549)","MidMonth","[ 7,12)",0,"0.00000"
"2573",2573,39,"blue-collar","married","secondary","0",261,"0","0","cellular",4,"may",4,-1,0,"unknown","1",841,"11","(33.4,41.1]","[37,44)","BelowAverage","[  229,  549)","EarlyMonth","[ 1, 7)",0,"0.00000"
"2574",2574,46,"blue-collar","married","secondary","0",1568,"1","0","cellular",2,"jun",1,55,6,"other","1",310,"10","(41.1,48.8]","[44,52)","AboveAverage","[ 1075, 2557)","EarlyMonth","[ 1, 7)",0.1090909,"[0.00482,8.00000]"
"2575",2575,42,"blue-collar","divorced","secondary","0",1261,"1","1","cellular",10,"jul",1,-1,0,"unknown","0",272,"17","(41.1,48.8]","[37,44)","BelowAverage","[ 1075, 2557)","EarlyMonth","[ 7,12)",0,"0.00000"
"2576",2576,28,"management","single","tertiary","0",187,"0","0","cellular",10,"sep",1,93,2,"success","1",255,"11","(25.7,33.4]","[18,32)","BelowAverage","[   14,  229)","EarlyMonth","[ 7,12)",0.02150538,"[0.00482,8.00000]"
"2577",2577,31,"technician","married","tertiary","0",3382,"0","0","cellular",30,"apr",1,-1,0,"unknown","1",739,"13","(25.7,33.4]","[18,32)","AboveAverage","[ 2557,52587]","LateMonth","[27,31]",0,"0.00000"
"2578",2578,29,"admin.","single","secondary","0",382,"1","0","unknown",12,"may",1,-1,0,"unknown","0",460,"15","(25.7,33.4]","[18,32)","BelowAverage","[  229,  549)","MidMonth","[12,17)",0,"0.00000"
"2579",2579,34,"student","single","tertiary","0",3404,"1","0","cellular",8,"apr",1,139,5,"failure","0",420,"15","(33.4,41.1]","[32,37)","AboveAverage","[ 2557,52587]","EarlyMonth","[ 7,12)",0.03597122,"[0.00482,8.00000]"
"2580",2580,58,"retired","married","primary","0",565,"0","0","telephone",8,"oct",1,93,1,"success","1",153,"15","(56.5,64.2]","[52,95]","BelowAverage","[  549, 1075)","EarlyMonth","[ 7,12)",0.01075269,"[0.00482,8.00000]"
"2581",2581,50,"blue-collar","married","secondary","0",9585,"1","0","telephone",31,"jul",6,-1,0,"unknown","0",182,"16","(48.8,56.5]","[44,52)","AboveAverage","[ 2557,52587]","LateMonth","[27,31]",0,"0.00000"
"2582",2582,34,"technician","single","tertiary","0",9851,"1","0","cellular",20,"nov",5,-1,0,"unknown","0",128,"13","(33.4,41.1]","[32,37)","AboveAverage","[ 2557,52587]","MidMonth","[17,21)",0,"0.00000"
"2583",2583,37,"blue-collar","single","secondary","0",847,"0","0","unknown",20,"jun",1,-1,0,"unknown","0",54,"11","(33.4,41.1]","[37,44)","BelowAverage","[  549, 1075)","MidMonth","[17,21)",0,"0.00000"
"2584",2584,40,"unemployed","single","tertiary","0",7968,"0","0","cellular",2,"jun",1,-1,0,"unknown","1",596,"17","(33.4,41.1]","[37,44)","AboveAverage","[ 2557,52587]","EarlyMonth","[ 1, 7)",0,"0.00000"
"2585",2585,39,"blue-collar","married","primary","0",830,"1","0","unknown",8,"may",2,-1,0,"unknown","0",246,"15","(33.4,41.1]","[37,44)","BelowAverage","[  549, 1075)","EarlyMonth","[ 7,12)",0,"0.00000"
"2586",2586,31,"technician","single","secondary","0",691,"1","0","cellular",8,"may",1,-1,0,"unknown","0",198,"17","(25.7,33.4]","[18,32)","BelowAverage","[  549, 1075)","EarlyMonth","[ 7,12)",0,"0.00000"
"2587",2587,33,"housemaid","married","tertiary","0",10,"1","0","cellular",20,"apr",1,322,2,"failure","0",129,"10","(25.7,33.4]","[32,37)","BelowAverage","[-3058,   14)","MidMonth","[17,21)",0.00621118,"[0.00482,8.00000]"
"2588",2588,46,"admin.","single","secondary","0",533,"0","0","cellular",22,"may",1,-1,0,"unknown","0",71,"11","(41.1,48.8]","[44,52)","BelowAverage","[  229,  549)","LateMonth","[21,27)",0,"0.00000"
"2589",2589,43,"self-employed","married","secondary","0",14144,"1","0","cellular",21,"nov",1,-1,0,"unknown","1",504,"16","(41.1,48.8]","[37,44)","AboveAverage","[ 2557,52587]","LateMonth","[21,27)",0,"0.00000"
"2590",2590,59,"retired","married","primary","0",0,"0","0","unknown",16,"jun",1,-1,0,"unknown","0",39,"9","(56.5,64.2]","[52,95]","Negative","[-3058,   14)","MidMonth","[12,17)",0,"0.00000"
"2591",2591,41,"blue-collar","married","primary","0",2453,"1","0","unknown",15,"may",1,-1,0,"unknown","1",1052,"16","(33.4,41.1]","[37,44)","AboveAverage","[ 1075, 2557)","MidMonth","[12,17)",0,"0.00000"
"2592",2592,60,"housemaid","married","secondary","0",5,"0","0","cellular",14,"aug",5,-1,0,"unknown","0",433,"13","(56.5,64.2]","[52,95]","BelowAverage","[-3058,   14)","MidMonth","[12,17)",0,"0.00000"
"2593",2593,45,"management","married","tertiary","0",1363,"1","0","unknown",15,"may",5,-1,0,"unknown","0",657,"13","(41.1,48.8]","[44,52)","BelowAverage","[ 1075, 2557)","MidMonth","[12,17)",0,"0.00000"
"2594",2594,55,"retired","married","primary","0",628,"0","1","cellular",6,"aug",2,-1,0,"unknown","0",123,"14","(48.8,56.5]","[52,95]","BelowAverage","[  549, 1075)","EarlyMonth","[ 1, 7)",0,"0.00000"
"2595",2595,30,"technician","married","secondary","0",455,"1","0","cellular",21,"nov",1,-1,0,"unknown","1",758,"12","(25.7,33.4]","[18,32)","BelowAverage","[  229,  549)","LateMonth","[21,27)",0,"0.00000"
"2596",2596,47,"housemaid","divorced","primary","0",617,"0","0","telephone",29,"jul",7,-1,0,"unknown","0",119,"9","(41.1,48.8]","[44,52)","BelowAverage","[  549, 1075)","LateMonth","[27,31]",0,"0.00000"
"2597",2597,32,"admin.","single","tertiary","0",8866,"0","0","cellular",18,"mar",2,-1,0,"unknown","1",278,"9","(25.7,33.4]","[32,37)","AboveAverage","[ 2557,52587]","MidMonth","[17,21)",0,"0.00000"
"2598",2598,42,"blue-collar","married","secondary","0",179,"1","0","cellular",17,"nov",1,-1,0,"unknown","0",96,"14","(41.1,48.8]","[37,44)","BelowAverage","[   14,  229)","MidMonth","[17,21)",0,"0.00000"
"2599",2599,58,"retired","married","primary","0",0,"1","0","unknown",16,"jun",4,-1,0,"unknown","0",204,"14","(56.5,64.2]","[52,95]","Negative","[-3058,   14)","MidMonth","[12,17)",0,"0.00000"
"2600",2600,61,"self-employed","divorced","tertiary","0",6,"1","0","cellular",13,"oct",1,182,2,"success","1",210,"12","(56.5,64.2]","[52,95]","BelowAverage","[-3058,   14)","MidMonth","[12,17)",0.01098901,"[0.00482,8.00000]"
"2601",2601,34,"admin.","married","tertiary","0",882,"0","0","cellular",13,"aug",1,113,5,"success","0",135,"16","(33.4,41.1]","[32,37)","BelowAverage","[  549, 1075)","MidMonth","[12,17)",0.04424779,"[0.00482,8.00000]"
"2602",2602,33,"management","single","secondary","0",-85,"1","0","cellular",18,"jul",1,-1,0,"unknown","0",96,"17","(25.7,33.4]","[32,37)","Negative","[-3058,   14)","MidMonth","[17,21)",0,"0.00000"
"2603",2603,30,"technician","single","tertiary","0",0,"0","0","cellular",22,"aug",2,-1,0,"unknown","0",121,"10","(25.7,33.4]","[18,32)","Negative","[-3058,   14)","LateMonth","[21,27)",0,"0.00000"
"2604",2604,44,"blue-collar","single","unknown","0",4330,"0","0","unknown",18,"jun",9,-1,0,"unknown","0",16,"13","(41.1,48.8]","[44,52)","AboveAverage","[ 2557,52587]","MidMonth","[17,21)",0,"0.00000"
"2605",2605,28,"services","single","secondary","0",1736,"1","0","unknown",29,"may",3,-1,0,"unknown","0",139,"15","(25.7,33.4]","[18,32)","AboveAverage","[ 1075, 2557)","LateMonth","[27,31]",0,"0.00000"
"2606",2606,44,"blue-collar","divorced","primary","0",75,"1","0","cellular",16,"apr",1,281,1,"failure","0",614,"10","(41.1,48.8]","[44,52)","BelowAverage","[   14,  229)","MidMonth","[12,17)",0.003558719,"[0.00119,0.00482)"
"2607",2607,33,"blue-collar","married","secondary","0",88,"1","0","unknown",9,"may",2,-1,0,"unknown","0",57,"15","(25.7,33.4]","[32,37)","BelowAverage","[   14,  229)","EarlyMonth","[ 7,12)",0,"0.00000"
"2608",2608,46,"blue-collar","married","secondary","0",922,"0","1","cellular",14,"jul",2,-1,0,"unknown","0",151,"14","(41.1,48.8]","[44,52)","BelowAverage","[  549, 1075)","MidMonth","[12,17)",0,"0.00000"
"2609",2609,29,"services","married","secondary","0",1135,"1","0","cellular",17,"feb",1,-1,0,"unknown","1",323,"17","(25.7,33.4]","[18,32)","BelowAverage","[ 1075, 2557)","MidMonth","[17,21)",0,"0.00000"
"2610",2610,35,"unemployed","married","secondary","0",977,"1","0","cellular",4,"may",4,91,1,"other","0",52,"16","(33.4,41.1]","[32,37)","BelowAverage","[  549, 1075)","EarlyMonth","[ 1, 7)",0.01098901,"[0.00482,8.00000]"
"2611",2611,25,"technician","single","secondary","0",139,"0","1","cellular",12,"oct",1,-1,0,"unknown","1",138,"10","(17.9,25.7]","[18,32)","BelowAverage","[   14,  229)","MidMonth","[12,17)",0,"0.00000"
"2612",2612,35,"blue-collar","single","secondary","0",-257,"1","0","unknown",30,"may",7,-1,0,"unknown","0",312,"15","(33.4,41.1]","[32,37)","Negative","[-3058,   14)","LateMonth","[27,31]",0,"0.00000"
"2613",2613,47,"services","married","tertiary","0",871,"0","0","cellular",22,"aug",9,-1,0,"unknown","0",602,"14","(41.1,48.8]","[44,52)","BelowAverage","[  549, 1075)","LateMonth","[21,27)",0,"0.00000"
"2614",2614,30,"management","married","tertiary","0",419,"1","0","cellular",4,"jun",1,-1,0,"unknown","1",194,"16","(25.7,33.4]","[18,32)","BelowAverage","[  229,  549)","EarlyMonth","[ 1, 7)",0,"0.00000"
"2615",2615,29,"management","single","tertiary","0",9407,"0","0","cellular",4,"may",6,-1,0,"unknown","1",267,"9","(25.7,33.4]","[18,32)","AboveAverage","[ 2557,52587]","EarlyMonth","[ 1, 7)",0,"0.00000"
"2616",2616,45,"technician","married","secondary","0",1,"1","0","cellular",17,"nov",1,-1,0,"unknown","0",433,"11","(41.1,48.8]","[44,52)","BelowAverage","[-3058,   14)","MidMonth","[17,21)",0,"0.00000"
"2617",2617,35,"services","married","tertiary","0",4564,"0","0","cellular",18,"aug",6,-1,0,"unknown","0",45,"13","(33.4,41.1]","[32,37)","AboveAverage","[ 2557,52587]","MidMonth","[17,21)",0,"0.00000"
"2618",2618,45,"blue-collar","divorced","primary","0",104,"1","0","unknown",16,"may",4,-1,0,"unknown","0",206,"14","(41.1,48.8]","[44,52)","BelowAverage","[   14,  229)","MidMonth","[12,17)",0,"0.00000"
"2619",2619,33,"technician","single","secondary","0",1429,"1","0","cellular",31,"aug",8,-1,0,"unknown","1",268,"15","(25.7,33.4]","[32,37)","BelowAverage","[ 1075, 2557)","LateMonth","[27,31]",0,"0.00000"
"2620",2620,43,"unemployed","single","primary","0",698,"1","0","unknown",14,"may",1,-1,0,"unknown","0",322,"12","(41.1,48.8]","[37,44)","BelowAverage","[  549, 1075)","MidMonth","[12,17)",0,"0.00000"
"2621",2621,43,"admin.","married","secondary","0",429,"1","0","unknown",27,"may",4,-1,0,"unknown","0",222,"17","(41.1,48.8]","[37,44)","BelowAverage","[  229,  549)","LateMonth","[27,31]",0,"0.00000"
"2622",2622,56,"retired","married","secondary","1",101,"0","1","unknown",19,"jun",1,-1,0,"unknown","0",330,"14","(48.8,56.5]","[52,95]","BelowAverage","[   14,  229)","MidMonth","[17,21)",0,"0.00000"
"2623",2623,47,"technician","divorced","secondary","0",165,"0","0","unknown",18,"jun",3,-1,0,"unknown","0",99,"10","(41.1,48.8]","[44,52)","BelowAverage","[   14,  229)","MidMonth","[17,21)",0,"0.00000"
"2624",2624,32,"management","married","secondary","0",0,"0","0","cellular",20,"aug",4,-1,0,"unknown","0",162,"12","(25.7,33.4]","[32,37)","Negative","[-3058,   14)","MidMonth","[17,21)",0,"0.00000"
"2625",2625,35,"technician","married","secondary","0",2355,"1","0","cellular",9,"jul",1,-1,0,"unknown","0",515,"15","(33.4,41.1]","[32,37)","AboveAverage","[ 1075, 2557)","EarlyMonth","[ 7,12)",0,"0.00000"
"2626",2626,39,"self-employed","divorced","secondary","0",0,"1","0","unknown",23,"may",2,-1,0,"unknown","0",210,"16","(33.4,41.1]","[37,44)","Negative","[-3058,   14)","LateMonth","[21,27)",0,"0.00000"
"2627",2627,57,"retired","married","secondary","0",1230,"0","0","cellular",22,"feb",1,-1,0,"unknown","0",200,"13","(56.5,64.2]","[52,95]","BelowAverage","[ 1075, 2557)","LateMonth","[21,27)",0,"0.00000"
"2628",2628,53,"entrepreneur","married","unknown","0",28,"0","0","cellular",31,"jul",2,-1,0,"unknown","0",117,"15","(48.8,56.5]","[52,95]","BelowAverage","[   14,  229)","LateMonth","[27,31]",0,"0.00000"
"2629",2629,36,"unemployed","married","primary","0",2347,"1","0","cellular",21,"nov",3,-1,0,"unknown","0",5,"14","(33.4,41.1]","[32,37)","AboveAverage","[ 1075, 2557)","LateMonth","[21,27)",0,"0.00000"
"2630",2630,52,"management","married","tertiary","0",1392,"0","0","cellular",28,"jan",2,205,3,"failure","0",1121,"12","(48.8,56.5]","[52,95]","BelowAverage","[ 1075, 2557)","LateMonth","[27,31]",0.01463415,"[0.00482,8.00000]"
"2631",2631,43,"management","divorced","tertiary","0",187,"0","0","cellular",5,"aug",1,-1,0,"unknown","0",175,"16","(41.1,48.8]","[37,44)","BelowAverage","[   14,  229)","EarlyMonth","[ 1, 7)",0,"0.00000"
"2632",2632,45,"blue-collar","single","secondary","0",0,"0","0","cellular",5,"aug",2,472,1,"success","1",374,"17","(41.1,48.8]","[44,52)","Negative","[-3058,   14)","EarlyMonth","[ 1, 7)",0.002118644,"[0.00119,0.00482)"
"2633",2633,40,"blue-collar","married","secondary","0",498,"1","0","cellular",8,"may",2,298,4,"failure","0",55,"13","(33.4,41.1]","[37,44)","BelowAverage","[  229,  549)","EarlyMonth","[ 7,12)",0.01342282,"[0.00482,8.00000]"
"2634",2634,50,"management","married","tertiary","0",253,"0","0","cellular",28,"may",9,-1,0,"unknown","1",513,"13","(48.8,56.5]","[44,52)","BelowAverage","[  229,  549)","LateMonth","[27,31]",0,"0.00000"
"2635",2635,52,"services","married","primary","0",14,"0","1","cellular",28,"jul",5,-1,0,"unknown","0",55,"17","(48.8,56.5]","[52,95]","BelowAverage","[   14,  229)","LateMonth","[27,31]",0,"0.00000"
"2636",2636,41,"self-employed","married","tertiary","0",231,"0","0","cellular",7,"aug",2,-1,0,"unknown","1",352,"9","(33.4,41.1]","[37,44)","BelowAverage","[  229,  549)","EarlyMonth","[ 7,12)",0,"0.00000"
"2637",2637,40,"blue-collar","married","secondary","0",1161,"1","1","unknown",16,"may",8,-1,0,"unknown","0",292,"10","(33.4,41.1]","[37,44)","BelowAverage","[ 1075, 2557)","MidMonth","[12,17)",0,"0.00000"
"2638",2638,42,"admin.","single","secondary","0",-247,"1","1","telephone",21,"oct",1,166,1,"other","1",519,"12","(41.1,48.8]","[37,44)","Negative","[-3058,   14)","LateMonth","[21,27)",0.006024096,"[0.00482,8.00000]"
"2639",2639,32,"technician","single","tertiary","0",705,"1","0","cellular",20,"apr",4,-1,0,"unknown","0",20,"17","(25.7,33.4]","[32,37)","BelowAverage","[  549, 1075)","MidMonth","[17,21)",0,"0.00000"
"2640",2640,48,"blue-collar","married","unknown","0",2201,"1","0","unknown",29,"may",2,-1,0,"unknown","0",364,"14","(41.1,48.8]","[44,52)","AboveAverage","[ 1075, 2557)","LateMonth","[27,31]",0,"0.00000"
"2641",2641,30,"technician","married","secondary","0",-206,"1","1","cellular",15,"may",1,-1,0,"unknown","0",133,"16","(25.7,33.4]","[18,32)","Negative","[-3058,   14)","MidMonth","[12,17)",0,"0.00000"
"2642",2642,50,"blue-collar","married","unknown","0",1389,"1","0","unknown",19,"jun",3,-1,0,"unknown","0",162,"16","(48.8,56.5]","[44,52)","BelowAverage","[ 1075, 2557)","MidMonth","[17,21)",0,"0.00000"
"2643",2643,56,"blue-collar","divorced","primary","0",-9,"1","1","cellular",8,"may",1,-1,0,"unknown","1",728,"9","(48.8,56.5]","[52,95]","Negative","[-3058,   14)","EarlyMonth","[ 7,12)",0,"0.00000"
"2644",2644,52,"services","married","secondary","0",992,"1","0","cellular",27,"oct",1,515,1,"failure","1",424,"12","(48.8,56.5]","[52,95]","BelowAverage","[  549, 1075)","LateMonth","[27,31]",0.001941748,"[0.00119,0.00482)"
